average_cyclomatic_complexity,average_methods_per_class,avg_line_length,boolean_expression_avg_terms,call_graph_density,classes,classes_with_inheritance,comment_code_mismatch_score,comment_lines,comment_percentage,decision_density,documentation_coverage,external_vs_internal_field_access_ratio,file_age_days,file_path,functions,global_usages_total,globals_declared,halstead_difficulty,halstead_effort,halstead_estimated_bugs,halstead_volume,inter_file_coupling,large_parameter_list_indicator,lazy_class_indicator,lines_added,lines_of_code,long_method_indicator,max_cyclomatic_ratio,max_intra_file_call_depth,max_line_length,max_lines_per_function,max_nesting_level,mean_cyclomatic_ratio,mean_lines_per_function,mean_param_entropy,methods,nesting_variance,num_authors,pep8_violations,percent_lines_over_80,semantic_todo_density,source_lines,test_files_found,test_function_count,test_lines,test_to_source_ratio,todo_fixme_count,todo_fixme_semantic_density,total_imports,unit_test_presence,y_FeatureEnvy,y_FormattingIssues,y_GlobalStateAbuse,y_GodClass,y_LargeParameterList,y_LazyClass,y_LongMethod,y_MisleadingComments,y_PoorDocumentation,y_SpaghettiCode,y_UnstableModule,y_UntestedCode,y_any_smell
0.11061700944969428,0.0,0.29988465974625145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12022857142857142,0.0,0.006153846153846154,0.0,fastapi\docs_src\additional_status_codes\tutorial001_py310.py,0.0,0.025,0.07692307692307693,0.03816300129366106,0.001178253838899541,0.007861066342137289,0.007865489243152233,0.017543859649122806,False,False,0.003151980265862683,0.003151980265862683,False,0.09533333333333333,0.0,0.09863945578231292,0.0020408163265306124,0.1,0.14926931106471816,0.05352500382321456,0.7636186770428016,0.0,0.0,0.0,0.0014858841010401188,0.12511251125112513,0.0,0.002638888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.05194805194805195,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.11061700944969428,0.0,0.2918108419838524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.006153846153846154,0.0,fastapi\docs_src\additional_status_codes\tutorial001_py39.py,0.0,0.025,0.07692307692307693,0.0,0.0,0.0,0.0,0.017543859649122806,False,False,0.0034260655063724815,0.0034260655063724815,False,0.09533333333333333,0.0,0.09863945578231292,0.0020408163265306124,0.1,0.14926931106471816,0.05352500382321456,0.7636186770428016,0.0,0.0,0.0,0.0014858841010401188,0.11551155115511552,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.06493506493506494,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.05503057254030017,0.0,0.2110726643598616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,fastapi\docs_src\advanced_middleware\tutorial001_py39.py,0.0,0.00625,0.038461538461538464,0.0,0.0,0.0,0.0,0.017543859649122806,False,False,0.001507468822803892,0.0015074688228038917,False,0.3333333333333333,0.0,0.07709750566893424,0.0002915451895043732,0.0,0.5219206680584552,0.00764642911760208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.05503057254030017,0.0,0.21914648212226068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,fastapi\docs_src\advanced_middleware\tutorial002_py39.py,0.0,0.00625,0.038461538461538464,0.0,0.0,0.0,0.0,0.017543859649122806,False,False,0.0017815540633136903,0.0017815540633136903,False,0.3333333333333333,0.0,0.08276643990929705,0.0002915451895043732,0.0,0.5219206680584552,0.00764642911760208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.05503057254030017,0.0,0.209919261822376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,fastapi\docs_src\advanced_middleware\tutorial003_py39.py,0.0,0.00625,0.038461538461538464,0.0,0.0,0.0,0.0,0.017543859649122806,False,False,0.001507468822803892,0.0015074688228038917,False,0.3333333333333333,0.0,0.07936507936507936,0.0002915451895043732,0.0,0.5219206680584552,0.00764642911760208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.05503057254030017,0.0,0.19146482122260672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012307692307692308,0.0,fastapi\docs_src\app_testing\tutorial001_py39.py,0.012987012987012988,0.0125,0.07692307692307693,0.0,0.0,0.0,0.0,0.05263157894736842,False,False,0.0024667671645881867,0.0024667671645881867,False,0.3333333333333333,0.0,0.05895691609977324,0.0005830903790087463,0.0,0.39144050104384137,0.011469643676403119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015277777777777779,0.012594458438287152,0.012939958592132506,0.0038525510711797904,0.0003518825344226704,0.0,0.0,0.025974025974025976,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1
0.05503057254030017,0.0,0.2618223760092272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.03076923076923077,0.0,fastapi\docs_src\app_testing\tutorial002_py39.py,0.025974025974025976,0.025,0.038461538461538464,0.0,0.0,0.0,0.0,0.07017543859649122,False,False,0.004248321227901877,0.004248321227901877,False,0.3333333333333333,0.0,0.06462585034013606,0.0007288629737609329,0.1,0.3528183716075157,0.01529285823520416,0.7169260700389105,0.0,0.1064143524207422,0.0,0.0,0.0,0.0,0.0030555555555555557,0.012594458438287152,0.012939958592132506,0.0038525510711797904,0.0001759412672113352,0.0,0.0,0.03896103896103896,0.0,1,1,0,0,1,0,0,0,1,0,0,0,1
0.11061700944969428,0.0,0.23298731257208766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.015384615384615385,0.0,fastapi\docs_src\app_testing\tutorial003_py39.py,0.012987012987012988,0.037500000000000006,0.07692307692307693,0.0,0.0,0.0,0.0,0.05263157894736842,False,False,0.003289022886117582,0.0032890228861175825,False,0.3333333333333333,0.0,0.061224489795918366,0.0007288629737609329,0.1,0.4290187891440501,0.012731304480807462,0.6133268482490272,0.0,0.11575325632833619,0.0,0.0,0.0,0.0,0.0022222222222222222,0.012594458438287152,0.012939958592132506,0.0038525510711797904,0.00024192995486488027,0.0,0.0,0.025974025974025976,0.0,1,1,0,0,1,0,0,0,1,0,0,0,1
0.11061700944969428,0.0,0.29988465974625145,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.136,0.09942857142857142,0.0,0.015384615384615385,0.0,fastapi\docs_src\app_testing\tutorial004_py39.py,0.012987012987012988,0.0625,0.07692307692307693,0.0,0.0,0.0,0.0,0.07017543859649122,False,False,0.005892832670960668,0.005892832670960669,False,0.3333333333333333,0.0,0.09183673469387756,0.0026239067055393583,0.1,0.2703549060542798,0.033147270224805014,0.4182879377431907,0.0,0.11575325632833619,0.0,0.004457652303120356,0.20462046204620465,0.0,0.0031944444444444446,0.012594458438287152,0.012939958592132506,0.0038525510711797904,0.00016829972004799175,0.0,0.0,0.03896103896103896,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.05503057254030017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fastapi\docs_src\app_testing\__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012594458438287152,0.012939958592132506,0.0038525510711797904,0.003870765011712278,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05503057254030017,0.0,0.14071510957324107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,fastapi\docs_src\app_testing\app_a_py39\main.py,0.0,0.00625,0.038461538461538464,0.0,0.0,0.0,0.0,0.017543859649122806,False,False,0.001096340962039194,0.001096340962039194,False,0.3333333333333333,0.0,0.03741496598639456,0.0002915451895043732,0.0,0.5219206680584552,0.00764642911760208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006944444444444445,0.0025188916876574307,0.0005175983436853002,0.00015637661174530516,3.142318459692624e-05,0.0,0.0,0.012987012987012988,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.05503057254030017,0.0,0.21799307958477507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00923076923076923,0.0,fastapi\docs_src\app_testing\app_a_py39\test_main.py,0.012987012987012988,0.00625,0.038461538461538464,0.0,0.0,0.0,0.0,0.03508771929824561,False,False,0.001507468822803892,0.0015074688228038917,False,0.16666666666666666,0.0,0.05895691609977324,0.0005830903790087463,0.0,0.2609603340292276,0.01529285823520416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009722222222222222,0.0025188916876574307,0.0005175983436853002,0.00015637661174530516,2.243901045535051e-05,0.0,0.0,0.025974025974025976,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.05503057254030017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fastapi\docs_src\app_testing\app_a_py39\__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307,0.0005175983436853002,0.00015637661174530516,0.0001571159229846312,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2773763201778766,0.0,0.3321799307958478,0.0,0.0,0.024390243902439025,0.025,0.0,0.0,0.0,0.32662857142857143,0.0,0.012307692307692308,0.0,fastapi\docs_src\app_testing\app_b_an_py310\main.py,0.0,0.05,0.11538461538461539,0.03428201811125486,0.0017230488935973279,0.012718043175563814,0.01272029637566939,0.017543859649122806,False,False,0.005207619569686172,0.0052076195696861725,False,0.3333333333333333,0.0,0.08843537414965986,0.0010204081632653062,0.1,0.4843423799582464,0.024850894632206758,0.7699416342412451,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,3.315145974975719e-05,0.0,0.0,0.06493506493506494,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.008893829905503059,0.0,0.314878892733564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055384615384615386,0.0,fastapi\docs_src\app_testing\app_b_an_py310\test_main.py,0.07792207792207792,0.037500000000000006,0.038461538461538464,0.0,0.0,0.0,0.0,0.03508771929824561,False,False,0.008907770316568453,0.008907770316568451,False,0.16666666666666666,0.0,0.09523809523809525,0.001749271137026239,0.0,0.15970772442588727,0.03058571647040832,0.0,0.0,0.0,0.0,0.0014858841010401188,0.04560456045604561,0.0,0.007083333333333333,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,1.821116380049134e-05,0.0,0.0,0.025974025974025976,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.05503057254030017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fastapi\docs_src\app_testing\app_b_an_py310\__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,0.0009284122721819117,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2773763201778766,0.0,0.33679354094579006,0.0,0.0,0.024390243902439025,0.025,0.0,0.0,0.0,0.32662857142857143,0.0,0.012307692307692308,0.0,fastapi\docs_src\app_testing\app_b_an_py39\main.py,0.0,0.05,0.11538461538461539,0.0,0.0,0.0,0.0,0.017543859649122806,False,False,0.005207619569686172,0.0052076195696861725,False,0.3333333333333333,0.0,0.08843537414965986,0.0010204081632653062,0.1,0.4843423799582464,0.024850894632206758,0.7699416342412451,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,3.315145974975719e-05,0.0,0.0,0.07792207792207792,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.008893829905503059,0.0,0.314878892733564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055384615384615386,0.0,fastapi\docs_src\app_testing\app_b_an_py39\test_main.py,0.07792207792207792,0.037500000000000006,0.038461538461538464,0.0,0.0,0.0,0.0,0.03508771929824561,False,False,0.008907770316568453,0.008907770316568451,False,0.16666666666666666,0.0,0.09523809523809525,0.001749271137026239,0.0,0.15970772442588727,0.03058571647040832,0.0,0.0,0.0,0.0,0.0014858841010401188,0.04560456045604561,0.0,0.007083333333333333,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,1.821116380049134e-05,0.0,0.0,0.025974025974025976,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.05503057254030017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fastapi\docs_src\app_testing\app_b_an_py39\__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,0.0009284122721819117,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2773763201778766,0.0,0.33564013840830453,0.0,0.0,0.024390243902439025,0.025,0.0,0.0,0.0,0.3385142857142857,0.0,0.012307692307692308,0.0,fastapi\docs_src\app_testing\app_b_py310\main.py,0.0,0.05,0.11538461538461539,0.03428201811125486,0.001661501449207028,0.012246598471642051,0.012243002027952784,0.017543859649122806,False,False,0.0049335343291763735,0.0049335343291763735,False,0.3333333333333333,0.0,0.08843537414965986,0.0010204081632653062,0.1,0.4843423799582464,0.024850894632206758,0.7699416342412451,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,3.437982060218248e-05,0.0,0.0,0.05194805194805195,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.008893829905503059,0.0,0.314878892733564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055384615384615386,0.0,fastapi\docs_src\app_testing\app_b_py310\test_main.py,0.07792207792207792,0.037500000000000006,0.038461538461538464,0.0,0.0,0.0,0.0,0.03508771929824561,False,False,0.008907770316568453,0.008907770316568451,False,0.16666666666666666,0.0,0.09523809523809525,0.001749271137026239,0.0,0.15970772442588727,0.03058571647040832,0.0,0.0,0.0,0.0,0.0014858841010401188,0.04560456045604561,0.0,0.007083333333333333,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,1.821116380049134e-05,0.0,0.0,0.025974025974025976,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.05503057254030017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fastapi\docs_src\app_testing\app_b_py310\__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,0.0009284122721819117,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2773763201778766,0.0,0.3275663206459054,0.0,0.0,0.024390243902439025,0.025,0.0,0.0,0.0,0.32662857142857143,0.0,0.012307692307692308,0.0,fastapi\docs_src\app_testing\app_b_py39\main.py,0.0,0.05,0.11538461538461539,0.0,0.0,0.0,0.0,0.017543859649122806,False,False,0.005207619569686172,0.0052076195696861725,False,0.3333333333333333,0.0,0.08843537414965986,0.0010204081632653062,0.1,0.4843423799582464,0.024850894632206758,0.7699416342412451,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888888888888888,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,3.315145974975719e-05,0.0,0.0,0.06493506493506494,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.008893829905503059,0.0,0.314878892733564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055384615384615386,0.0,fastapi\docs_src\app_testing\app_b_py39\test_main.py,0.07792207792207792,0.037500000000000006,0.038461538461538464,0.0,0.0,0.0,0.0,0.03508771929824561,False,False,0.008907770316568453,0.008907770316568451,False,0.16666666666666666,0.0,0.09523809523809525,0.001749271137026239,0.0,0.15970772442588727,0.03058571647040832,0.0,0.0,0.0,0.0,0.0014858841010401188,0.04560456045604561,0.0,0.007083333333333333,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,1.821116380049134e-05,0.0,0.0,0.025974025974025976,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.05503057254030017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fastapi\docs_src\app_testing\app_b_py39\__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307,0.0031055900621118015,0.0009240436148586213,0.0009284122721819117,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05503057254030017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fastapi\docs_src\async_tests\__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307,0.0,0.00019902477858493384,0.0001999657201622579,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05503057254030017,0.0,0.13379469434832755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,fastapi\docs_src\async_tests\app_a_py39\main.py,0.0,0.00625,0.038461538461538464,0.0,0.0,0.0,0.0,0.017543859649122806,False,False,0.001096340962039194,0.001096340962039194,False,0.3333333333333333,0.0,0.036281179138321996,0.0002915451895043732,0.0,0.5219206680584552,0.00764642911760208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006944444444444445,0.0025188916876574307,0.0,0.00019902477858493384,3.9993144032451576e-05,0.0,0.0,0.012987012987012988,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.05503057254030017,0.0,0.2664359861591696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012307692307692308,0.0,fastapi\docs_src\async_tests\app_a_py39\test_main.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,False,False,0.0019185966835685896,0.0019185966835685898,False,0.09533333333333333,0.0,0.07256235827664399,0.0010204081632653062,0.0,0.14926931106471816,0.02676250191160728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015277777777777779,0.0025188916876574307,0.0,0.00019902477858493384,1.818259726903959e-05,0.0,0.0,0.05194805194805195,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
